"Region code","Region","Age","Sex","Population"
"18","Calabria","22","Females","10361"
"18","Calabria","23","Total","21990"
"18","Calabria","23","Males","11463"
"18","Calabria","23","Females","10527"
"18","Calabria","24","Total","23098"
"18","Calabria","24","Males","11954"
"18","Calabria","24","Females","11144"
"18","Calabria","25","Total","23907"
"18","Calabria","25","Males","12189"
"18","Calabria","25","Females","11718"
"19","Sicilia","15","Total","50732"
"19","Sicilia","15","Males","25985"
"19","Sicilia","15","Females","24747"
"19","Sicilia","16","Total","52010"
"19","Sicilia","16","Males","26944"
"19","Sicilia","16","Females","25066"
"19","Sicilia","17","Total","53512"
"19","Sicilia","17","Males","28240"
"19","Sicilia","17","Females","25272"
"19","Sicilia","18","Total","55091"
"19","Sicilia","18","Males","29001"
"19","Sicilia","18","Females","26090"
"19","Sicilia","19","Total","54603"
"19","Sicilia","19","Males","28696"
"19","Sicilia","19","Females","25907"
"19","Sicilia","20","Total","54601"
"19","Sicilia","20","Males","28521"
"19","Sicilia","20","Females","26080"
"19","Sicilia","21","Total","55095"
"19","Sicilia","21","Males","28567"
"19","Sicilia","21","Females","26528"
"19","Sicilia","22","Total","55747"
"19","Sicilia","22","Males","28737"
"19","Sicilia","22","Females","27010"
"19","Sicilia","23","Total","57266"
"19","Sicilia","23","Males","29571"
"19","Sicilia","23","Females","27695"
"19","Sicilia","24","Total","59503"
"19","Sicilia","24","Males","30390"
"19","Sicilia","24","Females","29113"
"19","Sicilia","25","Total","61912"
"19","Sicilia","25","Males","31692"
"19","Sicilia","25","Females","30220"
"20","Sardegna","15","Total","13502"
"20","Sardegna","15","Males","6911"
"20","Sardegna","15","Females","6591"
"20","Sardegna","16","Total","13826"
"20","Sardegna","16","Males","7087"
"20","Sardegna","16","Females","6739"
"20","Sardegna","17","Total","14331"
"20","Sardegna","17","Males","7488"
"20","Sardegna","17","Females","6843"
"20","Sardegna","18","Total","14476"
"20","Sardegna","18","Males","7796"
"20","Sardegna","18","Females","6680"
"20","Sardegna","19","Total","14200"
"20","Sardegna","19","Males","7654"
"20","Sardegna","19","Females","6546"
"20","Sardegna","20","Total","14351"
"20","Sardegna","20","Males","7665"
"20","Sardegna","20","Females","6686"
"20","Sardegna","21","Total","14627"
"20","Sardegna","21","Males","7842"
"20","Sardegna","21","Females","6785"
"20","Sardegna","22","Total","15002"
"20","Sardegna","22","Males","8034"
"20","Sardegna","22","Females","6968"
"20","Sardegna","23","Total","15236"
"20","Sardegna","23","Males","8042"
"20","Sardegna","23","Females","7194"
"20","Sardegna","24","Total","15842"
"20","Sardegna","24","Males","8217"
"20","Sardegna","24","Females","7625"
"20","Sardegna","25","Total","16453"
"20","Sardegna","25","Males","8504"
"20","Sardegna","25","Females","7949"
